CID,HOMO,HOMO-1,delta_orbs
10445924,-0.14181,-0.23102,0.08921
10446019,-0.14787,-0.23706,0.0891899999999999
10446077,-0.14228,-0.24818,0.1059
10446203,-0.13332,-0.22504,0.09172
10446248,-0.14471,-0.24289,0.0981799999999999
10446437,-0.14904,-0.24873,0.09969
10446585,-0.1523,-0.2387,0.0864
10446698,-0.15143,-0.23437,0.0829399999999999
10446802,-0.14752,-0.23144,0.08392
10447148,-0.14936,-0.22403,0.07467
10447505,-0.13646,-0.22069,0.08423
10447626,-0.1455,-0.23803,0.09253
10447644,-0.14541,-0.23107,0.0856599999999999
10448069,-0.14284,-0.24037,0.09753
10448091,-0.15321,-0.22928,0.07607
10448217,-0.14849,-0.2204,0.07191
10448558,-0.18091,-0.26747,0.08656
10448669,-0.15973,-0.24846,0.0887299999999999
10448757,-0.14178,-0.24613,0.10435
10448775,-0.15864,-0.25155,0.0929099999999999
10448912,-0.14803,-0.22794,0.07991
10448967,-0.14145,-0.24038,0.09893
10449074,-0.15872,-0.2428,0.0840799999999999
10449356,-0.16133,-0.24813,0.0867999999999999
10449358,-0.1466,-0.24049,0.09389
10449361,-0.14472,-0.23504,0.09032
10450110,-0.13679,-0.23005,0.09326
10450173,-0.15382,-0.2548,0.10098
10450195,-0.15193,-0.21509,0.06316
104647,-0.13572,-0.23915,0.10343
10465079,-0.1479,-0.24062,0.09272
10465572,-0.15041,-0.23908,0.08867
10465957,-0.15474,-0.22962,0.07488
10466152,-0.14413,-0.24774,0.1036099999999999
10466858,-0.15887,-0.26606,0.10719
10467029,-0.15018,-0.24895,0.09877
10467186,-0.14453,-0.23848,0.09395
10467268,-0.14693,-0.22258,0.07565
10467334,-0.16079,-0.22757,0.06678
10467485,-0.15256,-0.23933,0.0867699999999999
10467529,-0.14361,-0.23653,0.09292
10467637,-0.1463,-0.23578,0.0894799999999999
10467695,-0.13918,-0.22898,0.0897999999999999
10468093,-0.14533,-0.23319,0.08786
10468163,-0.15002,-0.24325,0.09323
10468352,-0.14007,-0.23991,0.09984
10468767,-0.13357,-0.23019,0.09662
10469084,-0.13556,-0.2308,0.0952399999999999
10469288,-0.14824,-0.23755,0.08931
10469345,-0.14888,-0.23172,0.08284
10469346,-0.14658,-0.21917,0.07259
10469396,-0.14743,-0.22851,0.0810799999999999
10469818,-0.13883,-0.24159,0.1027599999999999
10469958,-0.16068,-0.2347,0.07402
10470058,-0.15403,-0.2499,0.09587
10470127,-0.15201,-0.2436,0.09159
10470278,-0.17168,-0.24294,0.0712599999999999
10470344,-0.14872,-0.24704,0.09832
10470393,-0.14275,-0.23206,0.08931
10470747,-0.14908,-0.22264,0.07356
10470864,-0.14965,-0.23441,0.08476
10470865,-0.14964,-0.2344,0.08476
10471124,-0.15211,-0.22678,0.07467
10471129,-0.15253,-0.25346,0.10093
10471228,-0.14756,-0.23694,0.08938
10471694,-0.15038,-0.24045,0.0900699999999999
10471805,-0.14461,-0.23492,0.09031
10472401,-0.15309,-0.23608,0.08299
10472825,-0.15469,-0.2183,0.06361
10487346,-0.15102,-0.23908,0.08806
10488403,-0.12597,-0.22659,0.10062
10489520,-0.15252,-0.23525,0.08273
10489521,-0.15374,-0.23612,0.08238
10489540,-0.13374,-0.2247,0.09096
10489685,-0.15569,-0.23987,0.08418
10489849,-0.13841,-0.22455,0.08614
10489865,-0.15087,-0.23899,0.08812
10489953,-0.17534,-0.25788,0.08254
10490094,-0.13596,-0.23642,0.10046
10490113,-0.14266,-0.24132,0.09866
10490539,-0.15563,-0.23856,0.08293
10490700,-0.12713,-0.2454,0.11827
10490881,-0.1104,-0.23181,0.1214099999999999
10490899,-0.15378,-0.24168,0.0879
10491004,-0.13714,-0.23965,0.1025099999999999
10491171,-0.15015,-0.22315,0.0729999999999999
10491256,-0.14865,-0.24179,0.09314
10491359,-0.14665,-0.23669,0.09004
10491560,-0.15438,-0.22384,0.06946
10491588,-0.15498,-0.22634,0.07136
10491637,-0.1339,-0.2272,0.0933
10491676,-0.15071,-0.24841,0.0976999999999999
10491914,-0.17398,-0.25504,0.08106
10492141,-0.15191,-0.22312,0.07121
10492254,-0.14272,-0.23279,0.0900699999999999
10492380,-0.18162,-0.24072,0.0590999999999999
10492536,-0.14916,-0.24352,0.09436
10492692,-0.13696,-0.22398,0.08702
10492911,-0.17349,-0.24492,0.07143
10493058,-0.15066,-0.23491,0.08425
10493124,-0.14358,-0.24211,0.0985299999999999
10493125,-0.16481,-0.24531,0.0804999999999999
10493126,-0.16831,-0.24467,0.07636
10493278,-0.15975,-0.23058,0.07083
10493349,-0.15592,-0.24745,0.09153
10493412,-0.15861,-0.23896,0.08035
10493575,-0.15077,-0.22445,0.07368
10493776,-0.15109,-0.2443,0.0932099999999999
10493835,-0.16014,-0.23182,0.07168
10493936,-0.16008,-0.23358,0.0735
10494056,-0.16294,-0.24852,0.0855799999999999
10494214,-0.1374,-0.2305,0.0931
10494314,-0.14443,-0.23006,0.0856299999999999
10494431,-0.1525,-0.2247,0.0722
10494562,-0.16285,-0.24172,0.07887
10494564,-0.15523,-0.24871,0.0934799999999999
10494653,-0.13461,-0.23237,0.0977599999999999
10494703,-0.15387,-0.23163,0.07776
10494852,-0.1327,-0.24503,0.1123299999999999
10494854,-0.15338,-0.24407,0.09069
10495089,-0.15236,-0.23529,0.08293
10495307,-0.15455,-0.23825,0.0837
10495381,-0.15421,-0.24444,0.0902299999999999
10495382,-0.15536,-0.24791,0.09255
10495452,-0.14392,-0.24029,0.09637
10495530,-0.1385,-0.23123,0.0927299999999999
10495677,-0.15904,-0.23292,0.07388
10495914,-0.13922,-0.22925,0.09003
10496055,-0.15826,-0.23418,0.0759199999999999
10496346,-0.15144,-0.23759,0.08615
10496347,-0.14474,-0.2443,0.0995599999999999
10496577,-0.14313,-0.24284,0.09971
10496652,-0.16406,-0.22449,0.0604299999999999
10496749,-0.14504,-0.2424,0.09736
10496781,-0.17642,-0.24702,0.0706
10496802,-0.14459,-0.24189,0.0973
10496837,-0.16163,-0.23467,0.07304
10496856,-0.15959,-0.23676,0.0771699999999999
10496863,-0.14021,-0.23106,0.0908499999999999
10496947,-0.14633,-0.24471,0.09838
10497033,-0.14894,-0.24014,0.0912
10497690,-0.14324,-0.23596,0.09272
10497823,-0.13748,-0.23539,0.09791
10497902,-0.15082,-0.24462,0.0938
10511171,-0.13983,-0.23554,0.0957099999999999
10511421,-0.15127,-0.23947,0.0882
10511453,-0.14621,-0.22262,0.07641
10511481,-0.1493,-0.23344,0.08414
105118,-0.15046,-0.22471,0.0742499999999999
105119,-0.14927,-0.22383,0.0745599999999999
10513098,-0.14147,-0.22667,0.0852
10513846,-0.1596,-0.23144,0.07184
10514306,-0.1532,-0.22187,0.06867
10514352,-0.14885,-0.24314,0.0942899999999999
10514416,-0.14493,-0.23387,0.0889399999999999
10514743,-0.13138,-0.2218,0.09042
10514946,-0.13717,-0.2398,0.10263
10514947,-0.11605,-0.23711,0.1210599999999999
10515079,-0.13832,-0.23721,0.09889
10515158,-0.1545,-0.25061,0.09611
10515159,-0.1416,-0.23208,0.09048
10515600,-0.16605,-0.23975,0.0736999999999999
10515737,-0.14865,-0.2462,0.09755
10516093,-0.15158,-0.24015,0.08857
10516173,-0.14272,-0.23279,0.0900699999999999
10516857,-0.13711,-0.23948,0.1023699999999999
10516858,-0.13674,-0.23992,0.10318
10516862,-0.14394,-0.23649,0.09255
10517314,-0.11096,-0.23218,0.12122
10517613,-0.14336,-0.22959,0.08623
10517813,-0.15584,-0.23202,0.07618
10517868,-0.13572,-0.23244,0.09672
10518158,-0.13714,-0.23331,0.0961699999999999
10518310,-0.15345,-0.236,0.0825499999999999
10518311,-0.15132,-0.23302,0.0817
10518601,-0.13885,-0.21558,0.0767299999999999
10518718,-0.13706,-0.23018,0.09312
10518737,-0.13708,-0.24099,0.10391
10518944,-0.14379,-0.24169,0.0978999999999999
10519050,-0.1585,-0.23709,0.07859
10519230,-0.16725,-0.25775,0.0904999999999999
10519318,-0.14537,-0.23053,0.08516
10519461,-0.15692,-0.22516,0.06824
10519464,-0.1482,-0.22506,0.07686
10519525,-0.16093,-0.23368,0.07275
10519577,-0.14715,-0.23771,0.09056
10519589,-0.14612,-0.23839,0.0922699999999999
10519627,-0.16632,-0.24424,0.07792
10519937,-0.14019,-0.24066,0.10047
10520151,-0.1392,-0.24155,0.10235
10520388,-0.14552,-0.2344,0.0888799999999999
10520392,-0.1356,-0.22857,0.09297
10520395,-0.14383,-0.24095,0.0971199999999999
10520970,-0.14722,-0.23349,0.08627
10520976,-0.1749,-0.25214,0.0772399999999999
10520982,-0.14541,-0.23093,0.0855199999999999
10521212,-0.16868,-0.25458,0.0858999999999999
10521231,-0.13646,-0.23078,0.09432
10521477,-0.15802,-0.24343,0.08541
10521494,-0.14608,-0.22722,0.08114
10521647,-0.18104,-0.25819,0.0771499999999999
10532917,-0.18993,-0.25982,0.06989
10534996,-0.15139,-0.23759,0.0862
10535369,-0.15035,-0.23904,0.0886899999999999
10535803,-0.16411,-0.24294,0.0788299999999999
10536565,-0.14763,-0.23778,0.0901499999999999
10536576,-0.16159,-0.23166,0.07007
10536587,-0.13385,-0.23069,0.09684
10536737,-0.1521,-0.24348,0.0913799999999999
10536845,-0.13196,-0.22531,0.09335
10536949,-0.13674,-0.23478,0.0980399999999999
10537103,-0.14384,-0.24139,0.09755
10537104,-0.15487,-0.23758,0.08271
10537521,-0.14121,-0.23348,0.0922699999999999
10537826,-0.16064,-0.23538,0.07474
10537883,-0.1364,-0.23831,0.10191
10538104,-0.11393,-0.2332,0.1192699999999999
10538366,-0.1436,-0.23352,0.08992
10538738,-0.17166,-0.25914,0.0874799999999999
10538978,-0.15528,-0.23033,0.07505
10538979,-0.14602,-0.23623,0.0902099999999999
10538991,-0.15098,-0.23922,0.0882399999999999
10539042,-0.14073,-0.2462,0.10547
10539255,-0.14562,-0.23634,0.09072
10539362,-0.15235,-0.25206,0.09971
10539660,-0.1446,-0.22991,0.08531
10539661,-0.15943,-0.24732,0.08789
10539812,-0.13794,-0.23772,0.0997799999999999
10539966,-0.15186,-0.26492,0.11306
10540596,-0.13611,-0.23965,0.10354
10540661,-0.1344,-0.24142,0.10702
10540687,-0.1376,-0.23562,0.09802
10540765,-0.13886,-0.24091,0.10205
10541292,-0.14774,-0.23736,0.0896199999999999
10541575,-0.13851,-0.22244,0.08393
10541659,-0.14514,-0.24428,0.09914
10542292,-0.1577,-0.23498,0.0772799999999999
10542674,-0.1415,-0.22536,0.08386
10543250,-0.14883,-0.23443,0.0856
10543275,-0.11551,-0.23665,0.12114
10543498,-0.14499,-0.22642,0.08143
10543608,-0.16313,-0.22608,0.06295
10543807,-0.14279,-0.24561,0.10282
10543808,-0.15354,-0.23315,0.0796099999999999
10544084,-0.16304,-0.23276,0.06972
10544113,-0.14485,-0.23057,0.0857199999999999
10544114,-0.14392,-0.22942,0.0855
10544254,-0.13656,-0.24017,0.10361
10544276,-0.14144,-0.23354,0.0920999999999999
10544680,-0.13714,-0.24097,0.1038299999999999
10544686,-0.15594,-0.2331,0.07716
10544966,-0.19749,-0.23745,0.0399599999999999
10545091,-0.1473,-0.23538,0.08808
10545427,-0.15552,-0.23935,0.08383
10545705,-0.16157,-0.24591,0.08434
10560021,-0.15131,-0.22754,0.0762299999999999
10560162,-0.13745,-0.23232,0.09487
10560189,-0.10786,-0.2256,0.11774
10560745,-0.14114,-0.22946,0.08832
10561089,-0.152,-0.23542,0.08342
10561766,-0.10767,-0.2266,0.11893
10561779,-0.14392,-0.23375,0.08983
10561908,-0.14962,-0.23129,0.0816699999999999
10562305,-0.15594,-0.23913,0.08319
10562328,-0.11923,-0.21935,0.1001199999999999
10562345,-0.15924,-0.23305,0.07381
10562553,-0.1525,-0.24218,0.08968
10562750,-0.13756,-0.23691,0.09935
10563004,-0.14137,-0.24558,0.10421
10563143,-0.15688,-0.23767,0.08079
10563213,-0.15768,-0.23207,0.07439
10563339,-0.15168,-0.24882,0.09714
10563345,-0.14884,-0.22985,0.08101
10563684,-0.13242,-0.23465,0.1022299999999999
10563824,-0.14486,-0.24219,0.09733
10563882,-0.14168,-0.23079,0.08911
10563972,-0.16829,-0.22362,0.05533
10564298,-0.15284,-0.23821,0.08537
10564379,-0.14254,-0.22825,0.08571
10564380,-0.15723,-0.23725,0.0800199999999999
10565316,-0.14607,-0.24089,0.0948199999999999
10565565,-0.13249,-0.2299,0.09741
10565686,-0.1301,-0.22009,0.08999
10565733,-0.13654,-0.2405,0.10396
10565857,-0.14678,-0.24117,0.09439
10565871,-0.1317,-0.23538,0.10368
10565961,-0.13995,-0.23727,0.09732
10566243,-0.14977,-0.24868,0.09891
10566345,-0.14506,-0.22749,0.08243
10566406,-0.16771,-0.25236,0.0846499999999999
10566407,-0.14964,-0.238,0.08836
10566428,-0.14056,-0.23442,0.09386
10566495,-0.14946,-0.23235,0.0828899999999999
10566908,-0.14536,-0.23128,0.08592
10566912,-0.14495,-0.24371,0.09876
10567199,-0.15168,-0.23446,0.0827799999999999
10567210,-0.13803,-0.23497,0.09694
10567475,-0.15137,-0.24652,0.0951499999999999
10567977,-0.14277,-0.23198,0.0892099999999999
10568047,-0.14255,-0.21709,0.07454
10568081,-0.14044,-0.22771,0.0872699999999999
10568085,-0.1368,-0.2289,0.0920999999999999
10568267,-0.14543,-0.24064,0.0952099999999999
10568428,-0.14617,-0.21922,0.07305
10568431,-0.14157,-0.23166,0.09009
10568855,-0.14075,-0.23906,0.09831
10568856,-0.14121,-0.2358,0.09459
10568857,-0.13846,-0.22946,0.091
10568915,-0.152,-0.23785,0.08585
10569139,-0.14545,-0.24224,0.09679
10569176,-0.13849,-0.23595,0.0974599999999999
10569195,-0.14325,-0.2375,0.09425
10569333,-0.14146,-0.2336,0.09214
10569455,-0.15223,-0.23087,0.0786399999999999
10569529,-0.14314,-0.23508,0.09194
10569599,-0.1416,-0.22365,0.0820499999999999
10569653,-0.14258,-0.23511,0.09253
10582526,-0.1494,-0.23998,0.09058
10582552,-0.15771,-0.23272,0.07501
10582916,-0.17123,-0.236,0.06477
10583219,-0.14784,-0.2353,0.08746
10583819,-0.16503,-0.25096,0.08593
10583830,-0.14398,-0.22938,0.0854
10584244,-0.14277,-0.23503,0.0922599999999999
10584631,-0.1652,-0.25702,0.09182
10585276,-0.15755,-0.25429,0.09674
10585645,-0.15203,-0.22243,0.0703999999999999
10585692,-0.14607,-0.24933,0.1032599999999999
10586128,-0.1535,-0.22431,0.07081
10586425,-0.15579,-0.23896,0.08317
10586497,-0.14761,-0.23334,0.08573
10586703,-0.15935,-0.21834,0.05899
10587159,-0.1506,-0.24201,0.0914099999999999
10587290,-0.14394,-0.24138,0.09744
10587354,-0.15808,-0.23199,0.07391
10587356,-0.14024,-0.22183,0.08159
10587595,-0.15674,-0.24847,0.09173
10587750,-0.17033,-0.23731,0.0669799999999999
10587830,-0.14642,-0.23587,0.08945
10588360,-0.1441,-0.23762,0.0935199999999999
10588427,-0.14558,-0.22837,0.08279
10588545,-0.15543,-0.25088,0.0954499999999999
10588582,-0.14355,-0.23303,0.0894799999999999
10588657,-0.15785,-0.224,0.06615
10588802,-0.1371,-0.23942,0.10232
10589410,-0.15399,-0.23181,0.07782
10589493,-0.13923,-0.22368,0.08445
10589552,-0.15184,-0.25035,0.09851
10589788,-0.1467,-0.23658,0.08988
10590317,-0.14952,-0.24139,0.09187
10590530,-0.15285,-0.25368,0.10083
10590619,-0.14253,-0.2198,0.07727
10590833,-0.13636,-0.23167,0.0953099999999999
10591026,-0.19704,-0.2368,0.03976
10591064,-0.14822,-0.22468,0.07646
10591066,-0.15037,-0.23253,0.0821599999999999
10591151,-0.14168,-0.22633,0.08465
10591166,-0.14068,-0.23849,0.09781
10591219,-0.14388,-0.22886,0.08498
10591355,-0.14439,-0.2243,0.07991
10591416,-0.14482,-0.24544,0.1006199999999999
10591492,-0.15518,-0.24004,0.0848599999999999
10592358,-0.13311,-0.22814,0.09503
10592371,-0.15639,-0.23152,0.07513
10592590,-0.14296,-0.23783,0.09487
10592609,-0.16009,-0.23903,0.0789399999999999
10592650,-0.17657,-0.26264,0.0860699999999999
10592659,-0.14325,-0.22189,0.07864
10592951,-0.167,-0.24427,0.0772699999999999
10593233,-0.14956,-0.23579,0.08623
10593256,-0.15,-0.23376,0.08376
10593277,-0.13984,-0.23551,0.09567
10593381,-0.145,-0.23886,0.09386
10593731,-0.15433,-0.24014,0.08581
10607074,-0.14943,-0.23407,0.0846399999999999
10607386,-0.13958,-0.23333,0.09375
10607753,-0.16238,-0.24811,0.08573
10608084,-0.13811,-0.23339,0.0952799999999999
10608220,-0.11952,-0.22044,0.10092
10608295,-0.1726,-0.24364,0.0710399999999999
10608888,-0.14099,-0.22636,0.08537
10609162,-0.15219,-0.24643,0.09424
10609171,-0.15346,-0.23677,0.08331
10609374,-0.1509,-0.24237,0.09147
10609591,-0.14332,-0.23506,0.0917399999999999
10609909,-0.15095,-0.22555,0.0746
10609976,-0.15159,-0.23463,0.08304
10609978,-0.16998,-0.24296,0.07298
10610171,-0.16551,-0.23948,0.07397
10610178,-0.15099,-0.24238,0.09139
10610487,-0.14682,-0.25006,0.10324
10610618,-0.13179,-0.22432,0.09253
10610800,-0.14139,-0.23706,0.09567
10610932,-0.16139,-0.25368,0.09229
10611017,-0.13145,-0.21886,0.0874099999999999
10611305,-0.13517,-0.2191,0.0839299999999999
10611422,-0.13413,-0.2291,0.09497
10611710,-0.15148,-0.25364,0.1021599999999999
10611716,-0.13915,-0.24398,0.10483
10611786,-0.13008,-0.23087,0.1007899999999999
10611870,-0.1348,-0.23941,0.10461
10611938,-0.14282,-0.23289,0.09007
10611941,-0.1608,-0.25303,0.0922299999999999
10612022,-0.15173,-0.24781,0.09608
10612407,-0.1647,-0.24928,0.0845799999999999
10612429,-0.14905,-0.22442,0.07537
10612483,-0.14761,-0.24229,0.09468
10612701,-0.13808,-0.22114,0.08306
10613316,-0.15739,-0.24113,0.08374
10613331,-0.16048,-0.22927,0.0687899999999999
10613597,-0.167,-0.22871,0.0617099999999999
10613716,-0.13652,-0.23876,0.10224
10613797,-0.15046,-0.22219,0.0717299999999999
10614002,-0.15451,-0.22629,0.0717799999999999
10614201,-0.16355,-0.25302,0.08947
10614218,-0.15122,-0.25152,0.1003
10614467,-0.14985,-0.21356,0.0637099999999999
10614592,-0.15791,-0.25228,0.09437
10614595,-0.15311,-0.24371,0.0906
10614731,-0.14961,-0.24366,0.09405
10614792,-0.15512,-0.24134,0.0862199999999999
10614828,-0.14434,-0.2291,0.08476
10614875,-0.14443,-0.23442,0.0899899999999999
10614876,-0.1393,-0.23803,0.0987299999999999
10615017,-0.14418,-0.22925,0.08507
10615088,-0.15877,-0.24185,0.08308
10615154,-0.13804,-0.2404,0.10236
10615211,-0.14989,-0.23593,0.08604
10615393,-0.14795,-0.23127,0.08332
10615481,-0.15649,-0.23554,0.07905
10615565,-0.13907,-0.23262,0.09355
10615659,-0.15592,-0.23365,0.07773
10615727,-0.14101,-0.23422,0.09321
10615799,-0.16052,-0.23243,0.07191
10616093,-0.13787,-0.23039,0.09252
10616319,-0.13627,-0.22922,0.09295
10616395,-0.13318,-0.23004,0.09686
10616559,-0.16737,-0.2518,0.08443
10616897,-0.16431,-0.2477,0.0833899999999999
10617099,-0.15531,-0.22552,0.07021
10617235,-0.16099,-0.23142,0.0704299999999999
10617256,-0.15558,-0.24101,0.08543
10617336,-0.13461,-0.22918,0.0945699999999999
10617400,-0.1404,-0.23814,0.09774
10617473,-0.15697,-0.23169,0.07472
10617484,-0.15261,-0.25342,0.1008099999999999
10631157,-0.1639,-0.24923,0.08533
10631450,-0.14529,-0.24298,0.09769
10632667,-0.16166,-0.21833,0.05667
10633212,-0.13936,-0.23118,0.0918199999999999
10634229,-0.1322,-0.22564,0.09344
10634382,-0.15271,-0.24583,0.0931199999999999
10634551,-0.14129,-0.2371,0.09581
10634801,-0.14439,-0.23995,0.09556
10634814,-0.14378,-0.2285,0.08472
10634889,-0.1315,-0.21954,0.08804
10634934,-0.1545,-0.24352,0.0890199999999999
10635055,-0.14942,-0.23188,0.08246
10635218,-0.14253,-0.22844,0.08591
10635265,-0.13463,-0.22806,0.09343
10635457,-0.14877,-0.24712,0.0983499999999999
10635512,-0.14787,-0.23997,0.0920999999999999
10635650,-0.15454,-0.25053,0.0959899999999999
10636032,-0.1514,-0.22161,0.07021
10636237,-0.14637,-0.24637,0.1
10636352,-0.15638,-0.2405,0.08412
10636512,-0.15051,-0.23502,0.08451
10636584,-0.15066,-0.2232,0.07254
10636585,-0.15568,-0.23845,0.0827699999999999
10636689,-0.14171,-0.23733,0.09562
10636766,-0.14983,-0.23662,0.08679
10636798,-0.14263,-0.23815,0.09552
10637090,-0.15294,-0.24219,0.08925
10637305,-0.13727,-0.22288,0.0856099999999999
10637397,-0.16095,-0.23349,0.07254
10637475,-0.15953,-0.23106,0.0715299999999999
10637662,-0.16343,-0.24554,0.08211
10637803,-0.14824,-0.24521,0.09697
10637862,-0.15811,-0.2509,0.09279
10638196,-0.16213,-0.23228,0.0701499999999999
10638198,-0.14528,-0.2306,0.08532
10638210,-0.14232,-0.24839,0.10607
10638224,-0.14449,-0.24056,0.0960699999999999
10638431,-0.15119,-0.24007,0.08888
10638595,-0.16275,-0.23824,0.07549
10638619,-0.13313,-0.23894,0.10581
10638689,-0.13938,-0.2396,0.10022
10638718,-0.14977,-0.22731,0.07754
10638830,-0.13399,-0.22919,0.0952
10638957,-0.16047,-0.22731,0.06684
10638977,-0.15281,-0.22698,0.0741699999999999
10639,-0.13525,-0.23165,0.0963999999999999
10639031,-0.15295,-0.23841,0.08546
10639170,-0.15128,-0.24693,0.09565
10639240,-0.16971,-0.24859,0.07888
10639484,-0.13591,-0.23449,0.09858
10639712,-0.14702,-0.24451,0.09749
10639805,-0.13601,-0.23464,0.09863
10639815,-0.14835,-0.24979,0.10144
10639889,-0.15459,-0.25247,0.09788
10640065,-0.15428,-0.24513,0.0908499999999999
10640310,-0.15087,-0.23227,0.0814
10640736,-0.14812,-0.24224,0.09412
10640826,-0.14488,-0.23369,0.08881
10640877,-0.15993,-0.25474,0.09481
10641234,-0.13941,-0.24933,0.1099199999999999
10641257,-0.15322,-0.23612,0.0829
10641351,-0.1318,-0.22123,0.08943
10644774,-0.13919,-0.22221,0.0830199999999999
10655754,-0.15219,-0.24356,0.09137
10656031,-0.15496,-0.24033,0.08537
10656752,-0.15373,-0.2357,0.0819699999999999
10657798,-0.15217,-0.22494,0.07277
10657896,-0.16628,-0.25967,0.09339
10657912,-0.13235,-0.23351,0.10116
10658066,-0.15362,-0.22816,0.07454
10658164,-0.14595,-0.21971,0.0737599999999999
10658838,-0.14892,-0.24586,0.09694
10659335,-0.16236,-0.23267,0.0703099999999999
10659443,-0.1531,-0.23839,0.0852899999999999
10660220,-0.14529,-0.24334,0.09805
10660304,-0.14753,-0.2304,0.08287
10660444,-0.13681,-0.23625,0.09944
10660981,-0.14645,-0.23334,0.08689
10660989,-0.14948,-0.23805,0.08857
10661081,-0.14478,-0.22169,0.07691
10661305,-0.13649,-0.23943,0.10294
10661401,-0.14893,-0.24015,0.09122
10661448,-0.14925,-0.23487,0.08562
10661597,-0.14781,-0.23821,0.0904
10661613,-0.13873,-0.24129,0.10256
10661989,-0.1553,-0.23934,0.08404
10661990,-0.157,-0.23175,0.07475
10662017,-0.14997,-0.24262,0.09265
10662189,-0.14471,-0.22154,0.0768299999999999
10662272,-0.14335,-0.22925,0.0859
10662408,-0.13623,-0.21186,0.07563
10662410,-0.14409,-0.25133,0.10724
10662444,-0.14426,-0.23239,0.08813
10662809,-0.13247,-0.22246,0.0899899999999999
10662810,-0.13395,-0.23147,0.09752
10662883,-0.14032,-0.24008,0.0997599999999999
10663074,-0.15109,-0.23061,0.07952
10663285,-0.14597,-0.2286,0.08263
10663610,-0.10299,-0.21531,0.11232
10664005,-0.14539,-0.23954,0.09415
10664033,-0.13751,-0.24149,0.10398
10664082,-0.15634,-0.24744,0.0910999999999999
10664361,-0.15068,-0.25004,0.0993599999999999
10664422,-0.13767,-0.24143,0.10376
10664722,-0.14097,-0.23851,0.0975399999999999
10664861,-0.14895,-0.2384,0.08945
10664886,-0.15015,-0.23289,0.08274
10664989,-0.14715,-0.2409,0.09375
10665059,-0.15423,-0.24202,0.08779
10665114,-0.14774,-0.23084,0.0830999999999999
10665190,-0.13676,-0.22958,0.09282
10665193,-0.14402,-0.23642,0.0923999999999999
10667,-0.1592,-0.23209,0.0728899999999999
10678577,-0.16155,-0.24871,0.0871599999999999
